no,smiles,tm
8413,O=C(N[C@@H](CC1=CC=CC=C1)C(N(C2=CC=C(OC)C=C2)C)=O)C3=CC=CC(C4=CN(CC5=CC=C([N+]([O-])=O)C=C5)N=N4)=C3,88
8414,O=C(C1=CON=C1C2=CC=C([N+]([O-])=O)C=C2)N(CC3=CC=CC=C3)CC4=CC=CC=C4,88
8415,O=C(N(CC(C1=CC=C(C)O1)C2=CC=CC=C2)C3=CC=CC=C3[N+]([O-])=O)C4=CC=CC=C4,88
8416,O=C(OC)[C@@H](NC(OC(C)(C)C)=O)CC1=NNC(C2=CC=C3C=CC=CC3=C2[N+]([O-])=O)=C1,88
8417,O=C(N(C(C)(C)C)C(C1=CC=C([N+]([O-])=O)C=C1)C(NC(C)(C)C)=O)C(C)(C)C(NCC2=CC=CC=C2)=O,88
8418,O=[N+](C1=CC2=CC=CC=C2N=C1C3=CC=C(OCC4=CC=CC=C4)C=C3)[O-],88
8419,CC(OC1=C([N+]([O-])=O)C=C(OC(C)(C)C2)C2=C1)=O,88
8420,O=C(NCCOC(C)C)C1=CC([N+]([O-])=O)=CC=C1N,88
8421,O=C(OC)C([N+]([O-])=O)(C1=CC=C(OC)C=C1)C(C2=CC=CC=C2)=O,88
8422,O=C(OC(C)(C)C)NCC1CN(C2=CC(C(N3)=NOC3=O)=CC=C2[N+]([O-])=O)CCC1,88
8423,O=C(OC(C)(C)C)NC(C1=CC=C([N+]([O-])=O)C=C1)CC=C=C,88
8424,O=[N+](C1=CC=CC=C1C2=CCC(C)C3=C2C=CC=C3)[O-],88
8425,O=C(N1N(C(OC(C)(C)C)=O)C(C(OC(C)(C)C)=O)(C2=CC=CC=C2)N=C1C3=CC=C([N+]([O-])=O)C=C3)OC(C)(C)C,88
8426,O=C(N1N(C(OC(C)(C)C)=O)C(C(OC(C)(C)C)=O)(C2=CC=C(OC)C=C2)N=C1C3=CC=C([N+]([O-])=O)C=C3)OC(C)(C)C,88
8427,CC(C1=CC=C(C2=CC=CC=C2[N+]([O-])=O)C=C1)C(OC)=O,88.05
8428,O=C1N(CCCCCCCCC)C(C2=C1C=CC([N+]([O-])=O)=C2)=O,88.1
8429,O=[N+](C1=C(C)N=C(OC)C(C)=C1)[O-],88.2
8430,CC([N+]([O-])=O)(C)C([N+]([O-])=O)(C)CC,88.2
8431,O=[N+](C1=C(N(CCCCCCCCCCCCCCCCCC)[N+]([O-])=O)C([N+]([O-])=O)=C(N(CCCCCCCCCCCCCCCCCC)[N+]([O-])=O)C([N+]([O-])=O)=C1)[O-],88.2
8432,O=[N+](C1=NOC(NC2=NN3C(N=N2)=NN=C3)=N1)[O-],88.2
8433,O=[N+](C1=CC(CO[C@@H]2CO[C@@H](C3=CC=CC=C3)OC2)=CC=C1)[O-],88.2
8434,O=[N+](C1=CC(/C=C/C2=CC=C(OC)C=C2)=CC=C1)[O-],88.25
8435,O=C(C1=CC(C2=CC=C([N+]([O-])=O)C=C2OC)=CC=C1)OC(C)(C)C,88.25
8436,O=[N+](C1=CC=C([C@H]2NC3CCCC[C@@]3([H])CO2)C=C1)[O-],88.25
8437,O[C@@]1(C)[C@@H]([C@H]([C@H]([C@@H](COC)O1)O[N+]([O-])=O)O[N+]([O-])=O)OC,88.25
8438,CC(NCC(OC)C1=CC=C([N+]([O-])=O)O1)=O,88.25
8439,O=[N+](C1=CC(C2=NN=NN2CC)=CC=C1)[O-],88.25
8440,CCCCCCCCCCCCCCCCC(C1=CC(OC)=C(C)C(OC)=C1)=NNC2=CC=C([N+]([O-])=O)C=C2,88.25
8441,O=[N+](C1=CC(OCC2=CC=CC=C2)=C(OCC3=CC=CC=C3)C=C1C4=CO4)[O-],88.25
8442,O=C(OC(C)(C)C/C=C(C(OC)=O)\C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.25
8443,O=C(OC1C(CC2)CCC2CC1)C3=CC=C([N+]([O-])=O)C=C3,88.25
8444,O=[N+]([O-])OC1C=CC(O[N+]([O-])=O)C(O[N+]([O-])=O)C1O[N+]([O-])=O,88.25
8445,CC1=CC=CC=C1N2N=C3C(C)=CC=CC3=C2[N+]([O-])=O,88.25
8446,O=[N+]([O-])OCC=NC(C1=CC=CC=C1C=O)=O,88.3
8447,O=[N+](C1=CON=C1C2=CC=CC=C2)[O-],88.3
8448,O=[N+](C1=C(C([N+]([O-])=O)=CC([N+]([O-])=O)=C1)NCCCCCCCCCCCCCCCC)[O-],88.3
8449,CN(C)C1=CC=C(C(OC)=O)C=C1[N+]([O-])=O,88.4
8450,N#CC1=CC=C([N+]([O-])=O)C=C1,88.5
8451,COC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,88.5
8452,O=C(C1=CC=C(OC)C=C1)C2=CC=CC([N+]([O-])=O)=C2,88.5
8453,O=[N+](C1=CC=CC=C1C(OC)OC)[O-],88.5
8454,CC(C1=CC=C(C(C)(C)C)C([N+]([O-])=O)=C1)(C)C,88.5
8455,NCCC1=CNC([N+]([O-])=O)=N1,88.5
8456,O=[N+](C1=NON=C1C2=NON=C2C3=NON=C3[N+]([O-])=O)[O-],88.5
8457,O=NN(C)C1=CC=C2C=CC=CC2=C1,88.5
8458,N#CC1=CC=C(N=CC2=CC=CC=C2[N+]([O-])=O)C=C1,88.5
8459,O=C(N(C)C)C1=CC=CC(C)=C1[N+]([O-])=O,88.5
8460,O=C(NOC)C1=CC=CC=C1[N+]([O-])=O,88.5
8461,O=[N+](CCC1=CC=C(OC)C(OCC2=CC=CC=C2)=C1)[O-],88.5
8462,O=C(OC1=CC=CC=C1[N+]([O-])=O)NC,88.5
8463,O=C(OC)C1=NC=CC([N+]([O-])=O)=C1,88.5
8464,O=[N+](C1=CC=C(OC)C(C#C)=C1)[O-],88.5
8465,O[C@@]1(C)[C@@H]([C@H]([C@@H]([C@@H](CO2)O1)O[C@@H]2C)O[N+]([O-])=O)O[N+]([O-])=O,88.5
8466,O=C(OC1=CC=C([N+]([O-])=O)C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,88.5
8467,O=C1N(C2=CC(OC)=C(OC)C(OC)=C2)[C@@H](C3=CC=C(OC)C(OC(C4=CC=C([N+]([O-])=O)C=C4)=O)=C3)C1=C,88.5
8468,O[C@]1([C@@]2(CO[N+]([O-])=O)[C@H]([C@@H]([C@@H](CO[N+]([O-])=O)O2)O[N+]([O-])=O)O[N+]([O-])=O)[C@@H]([C@H]([C@@H]([C@@H](CO[N+]([O-])=O)O1)O[N+]([O-])=O)O[N+]([O-])=O)O[N+]([O-])=O,88.5
8469,CCCOC1=NC=C([N+]([O-])=O)C=C1,88.5
8470,CC1O[C@H]([C@@H](CO1)O2)[C@H](O[N+]([O-])=O)[C@@H](O[N+]([O-])=O)[C@@H]2OC,88.5
8471,O=[N+]([O-])OC1C2=C(C3=C1C=CC=C3)C=CC=C2,88.5
8472,O=C(NC1=CC=CC([N+]([O-])=O)=C1)N(CC)CC,88.5
8473,O=C1[C@H]([N+]([O-])=O)C[C@H](C(C)(C)C)CC1,88.5
8474,CC(NCCC1=CC=C(OC)C([N+]([O-])=O)=C1)=O,88.5
8475,N#CC1=CC([N+]([O-])=O)=CC=C1OCCCC,88.5
8476,N#CC1=CC([N+]([O-])=O)=CC=C1OCCC(C)C,88.5
8477,N#CCN(C(C1=CC=C([N+]([O-])=O)C=C1)=O)C,88.5
8478,NCC1=CC(OC)=CC=C1[N+]([O-])=O,88.5
8479,COC1=C(OC)C([N+]([O-])=O)=C2C=CC=CC2=C1N,88.5
8480,O=C(OC)C1=C(OC)C([N+]([O-])=O)=C(OC)C(C(OC)=O)=C1,88.5
8481,O=[N+](C1=CC(C2OC3=CC=CC=C3O2)=CC=C1)[O-],88.5
8482,O=[N+](C1=CC(C)=C(OC2=CC=C(OC)C=C2)C3=C1CCC3)[O-],88.5
8483,O=C1N(C2=CC=C([N+]([O-])=O)C=C2)CCNC1,88.5
8484,CC1=C(N2CCCCC2)C([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.5
8485,O=C(NCC)C1=NC=CC=C1[N+]([O-])=O,88.5
8486,O=C1OC(C)(C)C(C)N1N=O,88.5
8487,O=[N+](C1=CC(C2=C(C)C=NC=C2)=CC=C1)[O-],88.5
8488,O=C1C(N=O)([N+]([O-])=O)CCCC1,88.5
8489,O=[N+](C1=C(C)C=C(C=C1C)NC)[O-],88.5
8490,O=NN(C(C)(C)C)C(C)C,88.5
8491,O=NN(CC1=CC=CC=C1)OCC2=CC=C(C)C=C2,88.5
8492,O=[N+](C1=CC=CC=C1C2=NN=C(C3=CC=C(C4OCCO4)C=C3)O2)[O-],88.5
8493,O=[N+](C1=CC=C(C=CN=C=O)O1)[O-],88.5
8494,NC(CC)=C([N+]([O-])=O)CC,88.5
8495,O=[N+](C1=C(C(C)CC)C([N+]([O-])=O)=C(C)C([N+]([O-])=O)=C1C)[O-],88.5
8496,CC(C)(C)CNC1=C([N+]([O-])=O)C=C(C)C(C)=C1[N+]([O-])=O,88.5
8497,O=C(OC(C1=CC=CC=C1)CCC2=CC=CC=C2)C3=CC=C([N+]([O-])=O)C=C3,88.5
8498,N#CC1=C([N+]([O-])=O)C=CC=C1CC,88.5
8499,O=[N+](C1=CC=C([C@H]2[C@H](C3=CC=CC=C3)C2)C=C1)[O-],88.5
8500,C=C(C(C1=CC=C([N+]([O-])=O)C=C1)=O)C,88.5
8501,O=[N+](C1=CC=CC=C1C2=NN=C(C3=CC=CN=C3)O2)[O-],88.5
8502,O=C(OC)C(CN=[N+]=[N-])=CC1=CC=C([N+]([O-])=O)C=C1,88.5
8503,O=C(C1=C[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)C1)C2=CC=CC([N+]([O-])=O)=C2,88.5
8504,O=C(C1(C(OC)=O)CC([N+]([O-])=O)([N+]([O-])=O)C(C2=CC=C(C3=CC=CC=C3)C=C2)=C(C(C4=CC=C(C5=CC=CC=C5)C=C4)=O)C1)OC,88.5
8505,CN1C([N+]([O-])=O)=CN=C1N2CCCCC2,88.5
8506,N#CC1=C(N(CC=C)C)ON=C1C2=CC=C([N+]([O-])=O)O2,88.5
8507,CC(C)(C)C(C(N1N=CN=C1)CC2=CC=CC=C2[N+]([O-])=O)=O,88.5
8508,O=NN1CCOC(C2=CC=CC=C2)C3=CC=CC=C31,88.5
8509,C=CN1C([N+]([O-])=O)=CN=C1C=CC2=CC=C(CCCC)C=C2,88.5
8510,O=[N+](C1([N+]([O-])=O)CN(CC2=CC=CC=C2)CN(CC3=CC=CC=C3)C1)[O-],88.5
8511,CN1C2=CC=CC=C2N=C1N(C)N=O,88.5
8512,O=[N+](C1=CC=C(C2=NOC3(C)C(C)(C)C23)C=C1)[O-],88.5
8513,O=[N+](C1=CC=C(C2=NOC(CCC)=N2)C=C1)[O-],88.5
8514,O=[N+](C1=CC=C(OCN(CC2=CC=CC=C2)C3)C3=C1)[O-],88.5
8515,CNC1=NC(C2=CC=C([N+]([O-])=O)O2)=NO1,88.5
8516,O=C(N1CCOCC1)C2=CC=C([N+]([O-])=O)N2CCCC,88.5
8517,O=C(C1CCCC2=C1C=CC=C2[N+]([O-])=O)OC3=CC=CC=C3OC,88.5
8518,NC1=CC=C(NCCNC(C)=O)C([N+]([O-])=O)=C1,88.5
8519,O=C(NCCCCCCCCCCC)C1=CC=C([N+]([O-])=O)C=C1,88.5
8520,O=C(OC(C)COOC(C)(C)C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.5
8521,O=[N+](C1=CC=C(OC2=CC=CC(NC(C)=O)=C2)C([N+]([O-])=O)=C1)[O-],88.5
8522,CC(/C(N=O)=C/NCC1=CC=CC=C1)=O,88.5
8523,CCC([N+]([O-])=O)=CC1=CC=C(N(C)C)C=C1,88.5
8524,O=[N+](C1=CC=CC2=CC=CC(NC)=C12)[O-],88.5
8525,O=C(NCC(C)C)C1=CC=CC=C1[N+]([O-])=O,88.5
8526,N=C(NC1=CC=CC=C1[N+]([O-])=O)C2=CC=C([N+]([O-])=O)C=C2,88.5
8527,O=[N+](C1=CC=C(C(OC(C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)CC3=CC=CC=C3)CC4=CC=CC=C4)C([N+]([O-])=O)=C1)[O-],88.5
8528,O=[N+](C1=CC(OCCCCCOC2=CC=CC([N+]([O-])=O)=C2)=CC=C1)[O-],88.5
8529,O=[N+](N1C(C)(C)C(C(OC)OC)=[N+]([O-])C1(C)C)[O-],88.5
8530,O=[N+](C1=CN=CN=C1NN(C2=CC=CC=C2)C3=CC=CC=C3)[O-],88.5
8531,O=[N+](C1=CC=C(/C(O/C(C2=CC=C([N+]([O-])=O)O2)=C/C3=CC=C(C)C=C3)=C\C4=CC=C(C)C=C4)O1)[O-],88.5
8532,O=[N+](C1=CC=C(C2(C)OCCN2)C=C1)[O-],88.5
8533,O=[N+](C1=CC=C(C2=C(C)C(C)=NC(CC)=C2)C=C1)[O-],88.5
8534,O=[N+](C1=CC=C(C=C1)CNC2=CC=CC=C2CN3N=CN=C3)[O-],88.5
8535,O=[N+](C1=CC(C2(C(C)(C)C)OCCO2)=CC=C1)[O-],88.5
8536,O=C(N1CCO[N+]([O-])=O)OC2=CC=CC=C2C1=O,88.5
8537,O=C(OC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)C(C2=CC=CC=C2)C3=CC=CC=C3,88.5
8538,O=C(OC)C1=CC=C([N+]([O-])=O)C=C1C#CC(C)(C)C,88.5
8539,O=C(C1=C(OCCN2C)C2=CC([N+]([O-])=O)=C1)NCC3N(CCCC)CCC3,88.5
8540,O=C(N1C[C@]2(C)CCC[C@@]3(CC=C)[C@]2([H])CCC4=CC(OC)=CC=C4C31)OC5=CC=C([N+]([O-])=O)C=C5,88.5
8541,CC(C)(C)C(OC1=CC=C(OC)C=C1[N+]([O-])=O)C(NCCC2=CC=CC=C2)=O,88.5
8542,O=[N+](C1=CC=CC2=C1C=C(C3=CC=CC(OC)=C3)N=C2OC)[O-],88.5
8543,O=[N+](N=C1NCCN1CC2CO2)[O-],88.5
8544,O=[N+](C1=C2C=CC=CC2=CC=C1OC(C)(C)C)[O-],88.5
8545,O=C(C1=C([N+]([O-])=O)C(CC)=NN1C)NCCCCCC,88.5
8546,O=C1CC(C)(C)CC2=C1C(CC(C3=CC=CC=C3)C[N+]([O-])=O)=NO2,88.5
8547,O=[N+](C1=CC=CC=C1C=CC(C=CC2=CC=C(OCO3)C3=C2)=NNC4=CC=CC=C4)[O-],88.5
8548,O=[N+](N(CC)C1=NN=NN1)[O-],88.5
8549,O=NC1=C(C)N(C2=C3C=CC=CC3=CC=C2)N=C1C,88.5
8550,O=C1N(CC(CC)CC)C(C2=C1C=CC([N+]([O-])=O)=C2)=O,88.5
8551,O=[N+](C1=CC(NCC2CCCN3CCCCC32)=CC=C1)[O-],88.5
8552,CC(C1=C(CCN(C)C)N(C)C2=C1C=CC=C2)(C)[N+]([O-])=O,88.5
8553,O=[N+](CC1=NCCCCN1C)[O-],88.5
8554,O=C1C(N=NC2=CC=C([N+]([O-])=O)C=C2)(C)C(C3=CC=CC=C3)=NO1,88.5
8555,O=C(N1CCC(CCCC2CCN(CCCN(C)C)CC2)CC1)NC3=CC=C([N+]([O-])=O)C=C3,88.5
8556,O=[N+](C=C1N(C)CCCCN1)[O-],88.5
8557,CCCCC[N+]([O-])=CC1=CN=C([N+]([O-])=O)N1C,88.5
8558,O=[N+](C1=C(N2CCCCC2)C=C3N=CC=NC3=C1)[O-],88.5
8559,O=[N+](C1=CC=C2N(C)C(C)N(C)C2=C1)[O-],88.5
8560,C=CCCCCCC/C=N/NC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,88.5
8561,O=[N+](C1=CC=C(N/N=C(C)/CC/C=C/C2CCCCC2)C([N+]([O-])=O)=C1)[O-],88.5
8562,O=[N+](C1=CC=C(C=NC2=CC=C3C(N=C(CC)N3CC4=CC=CC=C4)=C2)O1)[O-],88.5
8563,O=[N+](C([N+]([O-])=O)([N+]([O-])=O)CCC1=NN=C(CCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)O1)[O-],88.5
8564,O=[N+](C([N+]([O-])=O)([N+]([O-])=O)CCN1CC([N+]([O-])=O)([N+]([O-])=O)CN(CCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)COC1)[O-],88.5
8565,O=[N+](C1=CC=C(OC(C)=NC2(CC)CC)C2=C1)[O-],88.5
8566,O=[N+](C1C(C2=CC=CC=C2)=NOC1C)[O-],88.5
8567,O=[N+](C1=CC2=C(C=C1)C=CCN2)[O-],88.5
8568,O=C(NCCCCCCCCCCCCCCC)C1=CC=C([N+]([O-])=O)O1,88.5
8569,CCCCCC1=C(C)NC2=C1C=CC=C2[N+]([O-])=O,88.5
8570,C=CC1([N+]([O-])=O)COC(/C=C/C2=CC=CC=C2)OC1,88.5
8571,O=[N+](C1=CC=C(C)C(C)=N1)[O-],88.5
8572,O=[N+](C=C1N(C)CCC1C)[O-],88.5
8573,O=[N+](C1=CC=C(C2OC[C@](CCC3)([H])[C@]3([H])O2)C=C1)[O-],88.5
8574,O=[N+](C1=C(C=CC2=CC=CC=C2)N(CCN3CCCCC3)C=N1)[O-],88.5
8575,CC(OC1CC2=CC[C@]([C@]3([H])CCC(C([C@@H]4N(C(C)=O)C[C@@H](C)C[C@@H]4ON=O)C)=C(C)[C@@]35[H])([H])[C@]([C@@]2(C)CC1)([H])C5=O)=O,88.5
8576,N=C(N[N+]([O-])=O)NCC(CC)CCCC,88.5
8577,N=C(N[N+]([O-])=O)N(N=O)CCC(O[N+]([O-])=O)C,88.5
8578,CCCCCCC/C=C/CC(C)/C=N\NC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,88.5
8579,CCCCC#C/C(C1CC=C(C)CC1)=N\NC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,88.5
8580,O=C1C([N+]([O-])=O)(C2=CC=C(CCCC)C=C2)C(C3=C1C=CC=C3)=O,88.5
8581,CC(OC1=C(C(C)(C)C)C=C([N+]([O-])=O)C(C=C)=C1[N+]([O-])=O)=O,88.5
8582,O=[N+](C1[C@H](OC(C)=O)CCC[C@H]1OC(C)=O)[O-],88.5
8583,CC1=CC=C(OCCCOC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)C=C1,88.5
8584,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])[C@@H]([N+]([O-])=O)CCC[C@]4(C)[C@@]3([H])CC[C@]12C,88.5
8585,O=[N+](CC1=CC(C)=C(CC)C(C)=C1)[O-],88.5
8586,CCC1([N+]([O-])=O)C(OC(C)=O)CCCC1OC(C)=O,88.5
8587,O=C(OC1CCCCC1)OC2=C(C(C)(C)C)C=C([N+]([O-])=O)C(C)=C2[N+]([O-])=O,88.5
8588,COC1=CC=C([N+]([O-])=O)C(NC)=C1OC,88.5
8589,CC1=CC=CC=C1N(C(C)C)CC2=CC=C([N+]([O-])=O)C=C2,88.5
8590,O=[N+](C1=CC=C(NN=C(C2(CC)CCCC2)C)C([N+]([O-])=O)=C1)[O-],88.5
8591,CC1(C)[C@@]2(C)CCC1CC2=NNC3=CC=CC=C3[N+]([O-])=O,88.5
8592,O=[N+](C1=CC=C(NN=C2C(CCCCC)C(C)CC2)C=C1)[O-],88.5
8593,O=C(O[C@@H]1[C@H](OC(C2=CC=CC=C2)=O)CCC1)C3=CC=C([N+]([O-])=O)C=C3,88.5
8594,C=C(C)C(CCC1C)CC1=NOC(C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)=O,88.5
8595,O=[N+](C1=C(OC)C(OC)=CC2=C1CCCC2)[O-],88.5
8596,O=C(OC(C)(C(C)C)C#C)C1=CC=C([N+]([O-])=O)C=C1,88.5
8597,COC1=CC(CC)=C([N+]([O-])=O)C=C1[N+]([O-])=O,88.5
8598,O=[N+](C1=CC(C)=C2CCC3=C(C=CC(C(C)C)=C3)C2=C1)[O-],88.5
8599,O=[N+](C1=C(OC)C(OC(C2=CC=CC=C2)=O)=CC=C1)[O-],88.5
8600,O=[N+](C1=CC(OC2=CC=CC=C2OC(C3=CC=CC=C3)=O)=CC=C1)[O-],88.5
8601,O=C(OC(C)C(C(C)(C)CC)=CC)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.5
8602,O=C(OC(CC(C)C)C(C)(C)CC)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.5
8603,O=[N+](C1=CC=C(NN=C2CCCCCC3=CC(C)=CC=C32)C([N+]([O-])=O)=C1)[O-],88.5
8604,CCCCCCCCC(C)C(C1=CC=CC=C1)=NNC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,88.5
8605,CC(C([N+]([O-])=O)[N+]([O-])=O)=NOC(C)=O,88.5
8606,CCCCCCCCCCCCCCCCC([N+]([O-])=O)CCCCCCCCCCCCCCCCCCCCCCC[N+]([O-])=O,88.5
8607,O=[N+](C1=CC=C(OC)C(OCCCNC2=CC=CC=C2)=C1)[O-],88.5
8608,CC(N=O)(C)CCC1=CC=[N+]([O-])C=C1,88.5
8609,O=[N+](C1=CC=CC=C1C2=NOC=C2C3=CC=CC=C3)[O-],88.5
8610,O=[N+](C1=CC=C(C=C1)C=NC2=CC=CC(CN3N=CN=C3)=C2)[O-],88.5
8611,O=C(OC1CC(C)=CC(C)(C)C1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,88.5
8612,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])C[C@@H]([N+]([O-])=O)[C@]45C[C@@H](OC(C)=O)CC[C@]4(C5)[C@@]3([H])CC[C@]12C,88.5
8613,O=C(OC)C1=C(C)C=CC([N+]([O-])=O)=C1OC(C)=O,88.5
8614,O=C(NC(C1=NC(CC2=CC=C([N+]([O-])=O)C=C2)=NO1)CC3=CC=CC=C3)OC(C)(C)C,88.5
8615,O=[N+](C1=CC=C(NCCCNC)C=C1)[O-],88.5
8616,O=C(O[C@@H](C1=CC=C(C)C=C1)C)C2=CC=C([N+]([O-])=O)C=C2,88.5
8617,CC(O[C@@H]1C([N+]([O-])=O)[C@@H](OC(C)=O)CCC1)=O,88.5
8618,O=C(O[C@H]1CC(C(C)C)=CC[C@@H]1C)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,88.5
8619,O=C(O[C@@H](/C=C/C)[C@H](C)/C=C(C)/C=C/C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,88.5
8620,O=NN1C2=CC=CC=C2NC(C3=CC=C([N+]([O-])=O)C=C3)(C)C=C1C4=CC=C([N+]([O-])=O)C=C4,88.5
8621,O=C(OC1(C2=CC=CC=C2)CC1)C3=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C3,88.5
8622,O=[N+](C1=CC=C(/C=C\C2=C3C=CC=CC=C3C=C2)C=C1)[O-],88.5
8623,C=CCN1CC2=CC=C(OC)C=C2OC3=CC=C([N+]([O-])=O)C=C3C1,88.5
8624,C=CN1N=C([N+]([O-])=O)N=C1N=[N+]=[N-],88.5
8625,COC1=CC=C([C@H]2[C@H]([N+]([O-])=O)C[C@@]3([H])O[C@@]3([H])C2)C(OC)=C1OC,88.5
8626,O=C(OC1=C([N+]([O-])=O)C=NC=C1)NC(C)C,88.5
8627,O=NC1=C(C)C=C(C(CN2CCCCC2)=C1C)NC3CCCCC3,88.5
8628,O=[N+](C=C1NCCCN1CCCCCC2=CC=CC=C2)[O-],88.5
8629,CC1=C(C2=CC=C(C=C[N+]([O-])=O)O2)C(OC)=CC(C)=C1,88.5
8630,O=C(/C(CC#CC1=CC=CC=C1)=C/C2=CC([N+]([O-])=O)=CC=C2N=[N+]=[N-])OC,88.5
8631,O=C(N(/C([N+]([O-])=O)=C\C1=COC=C1)NC(OC(C)C)=O)OC(C)C,88.5
8632,N[C@@H]1CO[C@@H](C2=CC=C([N+]([O-])=O)C=C2)OC1,88.5
8633,O=C(C1C([C@@](C2(C)C)(C)CCC2C1=O)=O)NC3=CC=CC([N+]([O-])=O)=C3,88.5
8634,O=[N+](C1=CC2=C(COC2)C=C1OC3=CC=CC=C3)[O-],88.5
8635,COC1=CC=C(OC2=CC=C(OCC3=CC=CC=C3)C=C2[N+]([O-])=O)C=C1,88.5
8636,O=[N+](C1=CC2=C(N(CC(C)C)C(C)CC2)C=C1)[O-],88.5
8637,O=[N+](CC(C1=CC=C(OC)C(OC)=C1)CC2=CC=CC=C2)[O-],88.5
8638,O=[N+](C1=CN=C(NCCNCC2=CNC3=C2C=C(OC)C=C3)C=C1)[O-],88.5
8639,O=[N+](C1(C(C)=O)CC(C)=C(C)CC1C2=CC=C(OC)C=C2)[O-],88.5
8640,O=C([C@H]1[C@H](C2=CC=CC([N+]([O-])=O)=C2)C=CC3=C1C=C(OC)C(OC)=C3)C4=CC=CC=C4,88.5
8641,O=NN(CC1=CC=CC=C1)C23CC4CC(C3)CC(C4)C2,88.5
8642,O=[N+]([C@@H]1[C@@H](C2=CC=CO2)[C@@]3([H])OC(C)(C)O[C@@](C3=C)([H])[C@H]1OC(C)(OC)C)[O-],88.5
8643,O=[N+](C1=CC=CC=C1OC2=CC=C([N+]([O-])=O)O2)[O-],88.5
8644,O=C1NCC(C2=CC=CC=C2)C1(C(OC)=O)C(C3=NC4=CC=CC=C4N3C)C[N+]([O-])=O,88.5
8645,O=[N+](C=CC1=CC(OC)=C(OC)C=C1CC=CC)[O-],88.5
8646,O=[N+](C1=CC(/C=N/NCC2=CC=CC=C2)=CC=C1)[O-],88.5
8647,O=[N+](C1=CC=CC=C1N2N=C(C3=NC4=CC=CC=C4N3)C=C2C5=CC=C(C)C=C5)[O-],88.5
8648,O=[N+](C1=CC=CC=C1OC2=NC=CC=N2)[O-],88.5
8649,O=[N+](NC1=CC(C(C)(C)C)=CC=C1C(C)(C)C)[O-],88.5
8650,O=C1C(C)=C(CC([N+]([O-])=O)(C)C)C(C2=C1C=CC=C2)=O,88.5
8651,O=C1C[C@]2([H])C[C@]2([N+]([O-])=O)[C@H](CC)[C@@H](C)O1,88.5
8652,O=NC1=CC=C(OC)C=C1NC2=CC=CC=C2C(C)(C)C,88.5
8653,O=[N+](C1=CC=C(OCC=C(C)C)C(OC)=C1)[O-],88.5
8654,O=C(OC(C)(C)C)C([C@@H]([C@H]([N+]([O-])=O)C)C(C1=CC=CO1)=O)C(OC(C)(C)C)=O,88.5
8655,O=C(C1=C(C)OC(N)=C(C#N)C1C2=CC=CC([N+]([O-])=O)=C2)OC3CN(C(C4=CC=CC=C4)C5=CC=CC=C5)C3,88.5
8656,O=C(OC)C(C(C1=CC=C(C)C=C1)C[N+]([O-])=O)(CC=C)C(OC)=O,88.5
8657,N#C/C(C1=CC=C([N+]([O-])=O)C=C1)=C\C2=CC=C(OCCCN)C=C2,88.5
8658,O=[N+](C1=C(C2=CC=CC=C2)N=C3C(CCCCCCCCC3)=C1)[O-],88.5
8659,O=C(C1=C(C(C)C)OC(C2=CC=CC([N+]([O-])=O)=C2)=C1C(OC)=O)OC,88.5
8660,O=C(OC)C(C(C(C1=CC=C([N+]([O-])=O)C=C1)=NN2C3=CC=CC=C3)=C(C(OC)=O)C2=O)C(OC)=O,88.5
8661,O=[N+](C1=C(CN2CCOCC2)C=C(OC)C=C1CN3CCOCC3)[O-],88.5
8662,O=[N+](C1=CC([N+]([O-])=O)=CC(C2=NN(CCCC)N=N2)=C1)[O-],88.5
8663,O=C(NCCCC)C1=CC=CC(OCC2=CC=CC([N+]([O-])=O)=C2)=C1,88.5
